id  title authors
53597 Narrative of Travels in Europe, Asia, and Africa, in the Seventeenth Century, Vol. I  Evliya Çelebi
53598 The Shield of Love  Farjeon, B. L. (Benjamin Leopold)
53600 Breton Folk: An artistic tour in Brittany Blackburn, Henry
53601 The Academic Gregories  Stewart, Agnes Grainger
53602 A Taxicab Tangle; or, The Mission of the Motor Boys. Brave and Bold Weekly No. 362  
53603 The Writings of Thomas Jefferson, Vol. 4 (of 9). Being His Autobiography, Correspondence, Reports, Messages, Addresses, and Other Writings, Official and Private  Jefferson, Thomas
53604 The Touch of Abner  Cody, H. A. (Hiram Alfred)
53606 Burlesque Plays and Poems 
53607 A Hoodoo Machine; or, The Motor Boys' Runabout No. 1313.. Brave and Bold Weekly No. 363 
53608 The History of Saint Augustine, Florida Dewhurst, William W. (William Whitwell)
53609 The Life of Josiah Henson, Formerly a Slave, Now an Inhabitant of Canada  Henson, Josiah
53610 A Sister to Evangeline. Being the Story of Yvonne de Lamourie, and how she went into exile with the villagers of Grand Pré  Roberts, Charles G. D., Sir
53611 Goslings  Beresford, J. D. (John Davys)
53613 A Historical Account of Useful Inventions and Scientific Discoveries. Being a manual of instruction and entertainment.  Grant, George
53616 The Jesus Problem: A Restatement of the Myth Theory Robertson, J. M. (John Mackinnon)
53617 Legendary Yorkshire Ross, Frederick
53618 The American Missionary — Volume 33, No. 01, January 1879 Various
53619 A Flower Wedding. Described by Two Wallflowers  Crane, Walter
53620 The life of Friedrich Nietzsche Halévy, Daniel
53621 The Complete Poems of Francis Ledwidge. with Introductions by Lord Dunsany  Ledwidge, Francis
53622 What Nietzsche Taught Wright, Willard Huntington
53623 The Snowflake, and Other Poems  Weir, Arthur
53624 Art-Studies from Nature, as Applied to Design. For the use of architects, designers, and manufacturers  Glaisher, James
53625 Shakspeare and His Times [Vol. 1 of 2]. Including the Biography of the Poet; criticisms on his genius and writings; a new chronology of his plays; a disquisition on the on the object of his sonnets; and a history of the manners, customs, and amusements, superstitions, poetry, and elegant literature of his age  Drake, Nathan
53626 Shakspeare and His Times [Vol. 2 of 2]. Including the Biography of the Poet; criticisms on his genius and writings; a new chronology of his plays; a disquisition on the on the object of his sonnets; and a history of the manners, customs, and amusements, superstitions, poetry, and elegant literature of his age  Drake, Nathan
53627 The Bread and Biscuit Baker's and Sugar-Boiler's Assistant. Including a Large Variety of Modern Recipes Wells, Robert
53629 The Life and Letters of Ogier Ghiselin de Busbecq, Vol. 1 (of 2)  Busbecq, Ogier Ghislain de
53630 The Life and Letters of Ogier Ghiselin de Busbecq, Vol. 2 (of 2)  Busbecq, Ogier Ghislain de
53631 Canyon de Chelly: The Story of Its Ruins and People Bradley, Zorro A.
53635 A Cyclopædia of Canadian Biography. Brief biographies of persons distinguished in the professional, military and political life, and the commerce and industry of Canada, in the twentieth century  
53636 The Martyrdom of Belgium. Official Report of Massacres of Peaceable Citizens, Women and Children by The German Army Belgium. Commission d'enquête sur la violation des règles du droit des gens, des lois et des coutumes de la guerre
53637 Marjorie Dean Macy  Chase, Josephine
53638 The Gentle Art of Faking. A history of the methods of producing imitations & spurious works of art from  the earliest times up to the present day Nobili, Riccardo
53639 Last Words on Evolution: A Popular Retrospect and Summary Haeckel, Ernst
53641 The Black Box: A Tale of Monmouth's Rebellion Cooke, W. Bourne
53642 Two Mothers Neihardt, John G.
53643 Two Voyages to New South Wales and Van Diemen's Land  Reid, Thomas
53644 Historical Characters in the Reign of Queen Anne  Oliphant, Mrs. (Margaret)
53645 Heart and Cross Oliphant, Mrs. (Margaret)
53646 Anthropology and the Classics. Six Lectures Delivered Before the University of Oxford Murray, Gilbert
53647 Texas Flowers in Natural Colors Whitehouse, Eula
53648 Trip to the West and Texas. comprising a journey of eight thousand miles, through New-York, Michigan, Illinois, Missouri, Louisiana and Texas, in the autumn and winter of 1834-5.  Parker, A. A. (Amos Andrew)
53649 Horace Walpole: A memoir. With an appendix of books printed at the Strawberry Hill Press  Dobson, Austin
53650 Mothers to Men  Gale, Zona
53651 America and the World War Roosevelt, Theodore
53652 The Chautauquan, Vol. 04, January 1884. A Monthly Magazine Devoted to the Promotion of True Culture.. Organ of the Chautauqua Literary and Scientific Circle. Chautauqua Institution
53653 Our Home and Personal Duty  Fryer, Jane Eayre
53654 Snowbound for Christmas MacKenzie, Edna I.
53655 Telephoning to Santa Claus  MacDonald, John D.
53656 How To Get the Most Out of Your Victrola  Victor Talking Machine Company
53663 Sweet P's Lippmann, Julie M.
53666 George in Camp; or, Life on the Plains  Castlemon, Harry
53667 The Song of Hugh Glass  Neihardt, John G.
53668 Kate Vernon: A Tale. Vol. 3 (of 3)  Alexander, Mrs.
53669 Portable Flame Thrower M2-2 United States. War Department
53670 A Sketch of Assam: With some account of the Hill Tribes Butler, John, Major
53671 Modern Poets and Poetry of Spain  Kennedy, James
53672 Sketches in Crude-oil. Some accidents and incidents of the petroleum development in all parts of the globe  McLaurin, John J. (John James)
53673 The Mercer Boys on a Treasure Hunt  Wyckoff, Capwell
53674 The Tuzuk-i-Jahangiri: or, Memoirs of Jahangir (Volume 1 of 2)  Jahangir, Emperor of Hindustan
53675 The Story of the Gravelys: A Tale for Girls Saunders, Marshall
53676 A Dangerous Flirtation; Or, Did Ida May Sin?  Libbey, Laura Jean
53678 On Naval Timber and Arboriculture. With Critical Notes on Authors who have Recently Treated the Subject of Planting Matthew, Patrick
53679 Philosophical Letters: or, modest Reflections upon some Opinions in Natural Philosophy  Newcastle, Margaret Cavendish, Duchess of
53680 Précis writing for beginners  Pocock, Guy Noel
53681 The Life and Letters of Ogier Ghiselin de Busbecq, Volumes 1 and 2  Busbecq, Ogier Ghislain de
53682 Gallipoli Masefield, John
53683 Bronson Alcott's Fruitlands, compiled by Clara Endicott Sears. With Transcendental Wild Oats, by Louisa M. Alcott 
53684 In the Desert of Waiting: The Legend of Camel-back Mountain Johnston, Annie F. (Annie Fellows)
53685 Melmoth the Wanderer, Vol. 1 (of 4) Maturin, Charles Robert
53686 Melmoth the Wanderer, Vol. 2 (of 4) Maturin, Charles Robert
53687 Melmoth the Wanderer, Vol. 3 (of 4) Maturin, Charles Robert
53688 Melmoth the Wanderer, Vol. 4 (of 4) Maturin, Charles Robert
53690 Lamia's Winter-Quarters Austin, Alfred
53691 Men We Meet in the Field; or, The Bullshire Hounds  Bagot, A. G.
53692 The Flying Girl and Her Chum  Baum, L. Frank (Lyman Frank)
53695 Among the River Pirates. A Skippy Dare Mystery Story  Lloyd, Hugh
53696 Baden-Powell of Mafeking  Fletcher, J. S. (Joseph Smith)
53697 The House of Armour Saunders, Marshall
53698 Life and public services of Martin R. Delany. Sub-Assistant Commissioner Bureau Relief of Refugees, Freedmen, and of Abandoned Lands, and late Major 104th U.S. Colored Troops  Rollin, Frank A.
53699 A Code for the Government of Armies in the Field,. as authorized by the laws and usages of war on land. United States. War Department
53700 Tales from the Works of G. A. Henty Henty, G. A. (George Alfred)
53701 Uncle Sam Abroad  Conner, Jacob Elon
53702 The Field Book: or, Sports and pastimes of the United Kingdom. compiled from the best authorities, ancient and modern Maxwell, W. H. (William Hamilton)
53704 The Motor Boys Bound for Home; or, Ned, Bob and Jerry on the Wrecked Troopship  Young, Clarence
53705 Harper's Outdoor Book for Boys  Adams, Joseph H. (Joseph Henry)
53707 St. Leon: A Tale of the Sixteenth Century Godwin, William
53708 Tacoma and Vicinity Oakland Land, Loan and Trust Company
53709 The American Missionary — Volume 32, No. 03, March, 1878  Various
53711 The Orchid  Grant, Robert
53712 The Boy Inventors' Flying Ship  Bonner, Richard
53716 The Tuzuk-i-Jahangiri: or, Memoirs of Jahangir (Volume 2 of 2)  Jahangir, Emperor of Hindustan
53717 Through the Sikh War: A Tale of the Conquest of the Punjaub Henty, G. A. (George Alfred)
53719 The Nootka Sound Controversy: A dissertation  Manning, William R. (William Ray)
53720 On Love Stendhal
53723 Early English Hero Tales  Marks, Jeannette Augustus
53724 Jessie Trim Farjeon, B. L. (Benjamin Leopold)
53725 From Palmerston to Disraeli (1856-1876) 
53726 Cædwalla; or, The Saxons in the Isle of Wight: A Tale Cowper, Frank Cadogan
53727 Azalea: The Story of a Little Girl in the Blue Ridge Mountains  Peattie, Elia Wilkinson
53728 Asiatic Cholera: A treatise on its origin, pathology, treatment, and cure Whitney, Elijah
53729 In Partnership: Studies in story-telling  Matthews, Brander
53730 The Red Cross Girls in Belgium  Vandercook, Margaret
53732 Standard Catholic Readers by Grades: Fifth Year 
53733 The Fiddlers; Drink in the Witness Box  Mee, Arthur
53734 What Christmas Did for Jerusha Grumble  MacDonald, John D.
53735 The Daring Twins: A Story for Young Folk  Baum, L. Frank (Lyman Frank)
53736 The Fighting Retreat To Paris Ingpen, Roger
53738 The Unseen Hand; or, James Renfew and His Boy Helpers Kellogg, Elijah
53739 The Duty of American Women to Their Country Beecher, Catharine Esther
53740 The Telescope Bell, Louis
53744 Sir Robert's Fortune: A Novel Oliphant, Mrs. (Margaret)
53746 Among the Head-Hunters of Formosa McGovern, Janet B. Montgomery
53747 Richard Coeur de Lion and Blondel Brontë, Charlotte
53748 The Diplomatists of Europe  Capefigue, M. (Jean Baptiste Honoré Raymond)
53750 The Book Review Digest, Volume 13, 1917. Thirteenth Annual Cumulation Reviews of 1917 Books Various
53751 Secrets of Earth and Sea  Lankester, E. Ray (Edwin Ray), Sir
53753 The Southern Literary Messenger, Vol. I., No. 4, December, 1834 Various
53754 The Captain of the Wight: A Romance of Carisbrooke Castle in 1488 Cowper, Frank Cadogan
53755 The Taleef Shereef; Or, Indian Materia Medica 
53756 The Judgement of Valhalla Frankau, Gilbert
53758 Down South  Hardy, Duffus, Lady
53762 The Somme, Volume 2. The Second Battle of the Somme (1918). (Amiens, Montdidier, Compiègne) 
53763 The Intermediate Sex: A Study of Some Transitional Types of Men and Women Carpenter, Edward
53764 The Tower Menagerie. Comprising the natural history of the animals contained in that establishment; with anecdotes of their characters and history. Bennett, Edward Turner
53765 Kabumpo in Oz Thompson, Ruth Plumly
53766 Merry Tales Skinner, Eleanor L. (Eleanor Louise)
53767 The Writings of Thomas Jefferson, Vol. 5 (of 9). Being His Autobiography, Correspondence, Reports, Messages, Addresses, and Other Writings, Official and Private  Jefferson, Thomas
53769 Floreat Etona: Anecdotes and Memories of Eton College Nevill, Ralph
53770 Hymnological Studies  Lundquist, Matthew Nathanael
53771 Bee: The Princess of the Dwarfs France, Anatole
53772 Eclectic Magazine of Foreign Literature, Science, and Art, May 1885 Various
53774 The Mercer Boys in the Ghost Patrol Wyckoff, Capwell
53775 A Bible School Manual: Studies in the Book of Revelation. An introduction, analysis, and notes, containing a concise interpretation according to the symbolic view, numerous references to authorities, and general mention of other interpretations, with the text of the American revised version edited in paragraphs, for the use of Bible students Hunter, Stephen Alexander
53776 The First Report of the Horncastle Teetotal Society, 1843 Anonymous
53777 Cussons' Horncastle Compendium, 1837  Cussons, D.
53778 First Lessons in Natural Philosophy for Beginners Martindale, Joseph C. (Joseph Comly)
53784 Old Melbourne Memories. Second Edition, Revised Boldrewood, Rolf
53785 The Violin and Old Violin Makers. Being a Historical & Biographical Account of the Violin, with Facsimiles of Labels of the Old Makers  Clarke, A. Mason
53786 The Dolls on Dress Parade Preston, Effa E. (Effa Estelle)
53787 Renascence: A Book of Verse Crane, Walter
53788 Elizabeth, Her Folks  Kay, Barbara
53791 Philosophical Works, v. 1 (of 4). Including All the Essays, and Exhibiting the More Important Alterations and Corrections in the Successive Editions Published by the Author  Hume, David
53792 Philosophical Works, v. 2 (of 4). Including All the Essays, and Exhibiting the More Important Alterations and Corrections in the Successive Editions Published by the Author  Hume, David
53793 A Literary History of Ireland, from Earliest Times to the Present Day Hyde, Douglas
53794 Within the Gates  Phelps, Elizabeth Stuart
53795 The Prince of the House of David  Ingraham, J. H. (Joseph Holt)
53796 Life of Frederick Marryat Hannay, David
53797 The Dyer's Guide. Being a compendium of the art of dyeing linen, cotton, silk, wool, muslin, dresses, furniture, &c. &c.; with the method of scouring wool, bleaching cotton, &c., and directions for ungumming silk, and for whitening and sulphuring silk and wool; and also an introductory epitome of the leading facts in chemistry, as connected with the art of dyeing Packer, Thomas
53799 A General View of Positivism. Or, Summary exposition of the System of Thought and Life  Comte, Auguste
53800 Orpheus and Other Poems Brownlow, Edward Burrough
53802 Drowsy  Mitchell, John Ames
53803 Report of a special committee of the City Council, on the improvement of the Fire Department. and also, on the best means of obtaining an additional supply of water for fire purposes, for the city of Halifax, N.S. Halifax (N.S.). City Council. Special Committee on the Improvement of the Fire Department
53804 The Red Fox's Son: A Romance of Bharbazonia Dilley, Edgar M. (Edgar Meck)
53806 Suburban Residences, and How to Circumvent Them Panton, J. E. (Jane Ellen)
53808 The Hope of the Katzekopfs; or, The Sorrows of Selfishness. A Fairy Tale. Paget, Francis Edward
53809 Saint John Chrysostom, His Life and Times. A sketch of the church and the empire in the fourth century  Stephens, W. R. W. (William Richard Wood)
53810 The Mysterious Basket; or, The Foundling. A Story for Boys and Girls  Anonymous
53811 Rescue the Perishing: Personal Work Made Easy Seibert, Fred R.
53812 The Book of Clever Beasts: Studies in Unnatural History Reed, Myrtle
